what,kind,bundleId,bundleVersion,description,time
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1366040260250
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1366040260250
java.vm.specification.version,sysinfo,,,"1.0",1366040260250
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1366040260250
java.vm.version,sysinfo,,,"19.0-b09",1366040260250
started,bundle,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch",1366040260255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040269162
started,bundle,com.altera.sbtgui.core,12.1.0.177,"com.altera.sbtgui.core",1366040278270
started,bundle,org.eclipse.core.databinding,1.4.0.I20110111-0800,"org.eclipse.core.databinding",1366040278322
started,bundle,org.eclipse.core.databinding.property,1.4.0.I20110222-0800,"org.eclipse.core.databinding.property",1366040278354
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1366040301510
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040301524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040303930
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1366040315366
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040315377
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1366040315869
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1366040315886
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1366040315971
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366040316927
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366040319924
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1366040321426
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366040321468
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1366040321553
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1366040321873
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366040322413
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040322633
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1366040322883
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1366040322939
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1366040322940
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1366040322941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040324387
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366040330839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040333869
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1366040335212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040335224
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040337063
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.openLocalFile",1366040337518
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040337521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040339593
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1366040346395
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1366040346399
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366040346477
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366040346551
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.openLocalFile",1366040346554
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040346556
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040351015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040351091
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366040351632
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040367862
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040447903
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366040447995
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366040456991
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366040456992
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1366040457012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040463799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040465429
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040466511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040471967
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040473705
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040474379
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040475818
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040503762
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366040505877
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366040507642
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1366040511842
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366040513153
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366040515408
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1366040515489
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1366040519007
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040519933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040523941
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366040525210
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366040525805
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366040532625
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366040532760
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366040532845
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366040540711
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366040540879
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1366040547268
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366040558092
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366040563713
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040564474
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040565335
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040577450
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040579502
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040580282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040610816
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040615903
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040643328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040647791
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040708650
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366040709915
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366040717731
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040721047
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040732248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040733064
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040744631
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366040745530
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040747543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040774679
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366040784642
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366040790003
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366040790172
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366040791620
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1366040794922
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366040795365
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366040801070
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366040801221
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040816343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040847890
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040849303
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040934246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040943772
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040947686
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1366040950299
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1366040951156
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366040951768
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040953044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040965107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040965740
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040987380
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040987773
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040988175
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040991465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366040994620
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366040995237
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366040999767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366041000727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366041003850
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1366041007061
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366041009567
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1366041011588
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366041012073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366041013869
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366041014114
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366041017055
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366041022602
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366041028758
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366041028919
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366041034567
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366041034770
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366041041189
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366041045495
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366041045650
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366041047805
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366041047935
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366041055604
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366041056629
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366041056772
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366041068166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366041097294
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366041097312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366041102186
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366041107982
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366041110700
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366041110779
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366041113036
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1366041114309
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366041146384
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366041146450
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1366041172727
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1366041202965
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1366041209830
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366041213920
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366041234917
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366041253391
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366041257426
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366041258930
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366041269840
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366041271630
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1366041334393
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366041380724
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366041390531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1366041394404
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366041395190
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1366041395850
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366041403235
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366041407314
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366041421545
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366041434079
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366041437348
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366041453158
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1366041455777
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1366041456160
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1366041456513
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366041457364
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366041461668
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366041463907
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366041471540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1366041472945
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1366041473264
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1366041473634
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366041478691
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366041482291
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366041484258
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366041489765
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366041499923
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366041502977
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366041525477
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366041532883
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1366041567396
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1366041572203
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1366041576789
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1366041577973
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366041585927
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366041588867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366041597492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366041605756
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366041608502
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366041614179
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366041677092
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366041678849
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366041681561
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineDown",1366041711961
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.backwardHistory",1366041713149
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366041714212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366041714772
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366041717080
